"ls" "ly" "bm" "long" "gest" "wea" "fmat" "General_system" "Eigen.1" "Eigen.2" "Eigen.3" "Eigen.4" "Eigen.5" "Eigen.6" "Eigen.7" "Eigen.8" "Eigen.9" "Eigen.10"
"Noctilio_albiventris" 0 0 1.64345267648619 1.07188200730613 1.54406804435028 1.92654822463562 2.56259022460633 "F" 1.13875750715792 -3.88650952587212 -2.94455471623747 1.51139633850377 -0.34894141448009 0.366888372842832 0.187059487642802 0.213939692251265 -0.011444352050387 0.00360929880344005
"Noctilio_leporinus" 0 0 1.64345267648619 1.07188200730613 1.54406804435028 1.92654822463562 2.56259022460633 "F" 1.13875750715792 -3.88650952587212 -2.94455471623747 1.51139633850377 -0.34894141448009 0.366888372842832 0.187059487642802 0.213939692251265 -0.0114443520503866 0.00360929880344011
"Furipterus_horrens" 0 0.00449092531119418 0.4983105537896 0.90560920049142 1.85245893428947 1.81022715619985 2.5392487032721 "F" 1.13875355121147 -3.88648589776581 -2.94451955228949 1.51137476659345 -0.348934626509156 0.366880620876472 0.187054556821709 0.213931458545976 -0.0114438288351169 0.00360911228451654
"Amorphochilus_schnablii" -0.00217691925427455 0 0.618048096712093 0.901883864038481 1.84203109310652 1.81556563830766 2.54082864126795 "F" 1.13875355121147 -3.88648589776581 -2.94451955228949 1.51137476659345 -0.348934626509155 0.366880620876473 0.187054556821708 0.213931458545976 -0.0114438288351174 0.00360911228451647
"Carollia_perspicillata" 0 0.301029995663981 1.2148438480477 1.22959652770242 1.97772360528885 1.55181582235102 2.41161970596323 "F" 1.1704855981061 -4.08014666346613 -3.24759723526444 1.70119638699252 -0.411581373718144 0.439572470770821 0.2357307068785 0.306541447169789 -0.0178625183552638 0.00608215001169837
"Carollia_brevicauda" -0.00877392430750515 0.245357179931655 1.17172645365323 0.932410156589718 2.03421805297693 1.61174097380544 2.36256294936876 "F" 1.1704855981061 -4.08014666346613 -3.24759723526444 1.70119638699252 -0.411581373718143 0.43957247077082 0.2357307068785 0.306541447169789 -0.0178625183552636 0.00608215001169903
"Carollia_subrufa" -0.00656376950238827 0.301029995663981 1.16046853111904 0.997476750863441 2.04107884865368 1.59874832114492 2.36849640742192 "F" 1.17046132789248 -4.07999869081725 -3.24736618287143 1.70105180636656 -0.411533753743505 0.439517251209052 0.235693806001734 0.306471574216608 -0.017857689385546 0.006080293877898
"Carollia_castanea" -0.00436480540245009 0.214016485228765 1.11727129565576 0.972329614690538 2.04928436140744 1.63147380079334 2.40129124298889 "F" 1.17037849368803 -4.07949364699206 -3.24657753353995 1.70055829878499 -0.41137120049502 0.439328753184708 0.235567834168258 0.306233013573432 -0.0178412010955716 0.00607395581940909
"Glyphonycteris_daviesi" -0.00877392430750515 0.257398379758215 1.26974637313077 0.944968348495782 2.03059768922395 1.60408895082198 2.3574468531499 "F" 1.16992301440026 -4.07671622395878 -3.24223924632493 1.69784325786157 -0.410476690589206 0.438291389929896 0.234874400023274 0.304919061641926 -0.0177503554306306 0.00603902519011719
"Trinycteris_nicefori" 0 0.226057685055324 0.916453948549925 0.986346491144648 2.03616744670486 1.66189232430828 2.44582882795948 "F" 1.16992301440026 -4.07671622395878 -3.24223924632493 1.69784325786157 -0.410476690589206 0.438291389929897 0.234874400023275 0.304919061641926 -0.0177503554306306 0.00603902519011736
"Rhinophylla_fischerae" -0.00877392430750515 0.212755405633091 0.980003371583746 0.932710052774456 2.03848956900857 1.63790349051514 2.39533381016708 "F" 1.17149311871628 -4.08631697052213 -3.2573296086908 1.70731092475762 -0.413613389128451 0.441935608898434 0.237324255996021 0.309623120626597 -0.0180781984164468 0.0061659205313177
"Rhinophylla_pumilio" -0.00436480540245009 0 0.979548374704095 0.94688802299784 2.06299130843291 1.65626098573639 2.43325641128344 "F" 1.17149311871628 -4.08631697052213 -3.2573296086908 1.70731092475761 -0.413613389128452 0.441935608898435 0.237324255996022 0.309623120626596 -0.018078198416447 0.00616592053131832
"Uroderma_bilobatum" 0 0.301029995663981 1.21058602490516 1.04647419301911 2.11687328632725 1.55035067230162 2.41558284919421 "F" 1.17419379668969 -4.10283024812341 -3.28328287165036 1.72359342107308 -0.419007490641411 0.448202332814935 0.241536802915094 0.317710415612643 -0.0186417746555654 0.0063840410478746
"Uroderma_magnirostrum" -0.00877392430750515 0.208515822717883 1.2380461031288 0.958177490568168 2.06883155614839 1.57627481160384 2.36374663291681 "F" 1.17419379668971 -4.10283024812352 -3.28328287165054 1.72359342107319 -0.419007490641444 0.448202332814974 0.24153680291512 0.3177104156127 -0.0186417746555669 0.00638404104787083
"Platyrrhinus_infuscus" -0.00877392430750515 0.227622957765072 1.70552161342267 0.959359369463714 2.03494483722277 1.31738725020073 2.38282612311244 "F" 1.1748762766947 -4.107003201111 -3.28984110015784 1.72770784774301 -0.420370483358611 0.449785805092921 0.242601192232616 0.319753686620985 -0.0187841567773927 0.00643914500688971
"Platyrrhinus_dorsalis" -0.00436480540245009 0.228782796704626 1.41497334797082 0.98288953311676 2.03687158487252 1.30677785278185 2.37565545310663 "F" 1.1748762766947 -4.107003201111 -3.28984110015784 1.72770784774301 -0.420370483358611 0.449785805092921 0.242601192232617 0.319753686620984 -0.0187841567773937 0.00643914500688944
"Platyrrhinus_vittatus" -0.00877392430750515 0.227622957765072 1.56831908509511 0.959359369463714 2.03494483722277 1.31738725020073 2.38282612311244 "F" 1.17487472845367 -4.10699373508768 -3.28982622520965 1.72769851613789 -0.420367392408535 0.449782214276287 0.242598778804465 0.319749054851799 -0.0187838340696891 0.0064390201301388
"Platyrrhinus_lineatus" 0 0.301029995663981 1.34242268082221 1.1131073665205 2.02530586526477 1.49528656761958 2.47300398523825 "F" 1.17482131300393 -4.10666714478743 -3.28931300023594 1.72737654624547 -0.420260741263541 0.449658314225359 0.242515501367336 0.319589219115411 -0.0187726973702309 0.00643471044711504
"Platyrrhinus_helleri" -0.00436480540245009 0.301029995663981 1.12839926871781 0.982278944162657 2.04138327053392 1.38057743006753 2.38863573347802 "F" 1.17478413107989 -4.10643980147563 -3.28895571261704 1.72715239669894 -0.420186487977973 0.449572050037541 0.242457516570368 0.319477911535909 -0.0187649412345102 0.00643170875950948
"Platyrrhinus_brachycephalus" -0.00877392430750515 0.261896096227664 1.15411952551585 0.971315619222865 2.04138327053392 1.40065604181443 2.37883753218566 "F" 1.17478413107991 -4.10643980147574 -3.28895571261721 1.72715239669905 -0.420186487978008 0.449572050037583 0.242457516570395 0.319477911535962 -0.0187649412345121 0.00643170875951169
"Vampyrodes_caraccioli" -0.00877392430750515 0.301029995663981 1.55497345833324 0.97140465579137 2.05354486104576 1.4457874886814 2.3719604056372 "F" 1.17467630776373 -4.10578055388266 -3.28791973141992 1.72650247821849 -0.419971205785903 0.449321950013491 0.24228941624562 0.319155275654598 -0.018742461362325 0.00642300951611582
"Vampyressa_melissa" -0.00877392430750515 0.283479721148616 1.21958452621425 0.980312677402299 2.05354486104576 1.4480430230874 2.36887181124354 "F" 1.17461590770286 -4.10541111527406 -3.28733866583209 1.72613782271003 -0.419850322535761 0.449181481276687 0.242194929524258 0.318973602270848 -0.0187297897054123 0.00641810157137779
"Vampyressa_thyone" -0.00877392430750515 0.301029995663981 0.94299959336604 0.97140465579137 2.05354486104576 1.4457874886814 2.3719604056372 "F" 1.17461925915257 -4.1054316033071 -3.28737085057795 1.72615801084229 -0.419857007668531 0.44918924682144 0.242200147359688 0.318983609622089 -0.018730486673321 0.00641837118770819
"Vampyressa_pusilla" -0.00877392430750515 0.301029995663981 0.943741765831314 0.97140465579137 2.05354486104576 1.4457874886814 2.3719604056372 "F" 1.17461925915257 -4.1054316033071 -3.28737085057795 1.72615801084229 -0.41985700766853 0.44918924682144 0.242200147359687 0.318983609622088 -0.018730486673321 0.00641837118770817
"Mesophylla_macconnelli" -0.00436480540245009 0.279731559050367 0.836324115706752 0.991324000381056 2.05846663890407 1.43267315216243 2.3691792076568 "F" 1.17454376264348 -4.10497006901305 -3.28664578842403 1.72570320105249 -0.419706394625283 0.449014290123144 0.242082585069646 0.318758112646795 -0.0187147808596499 0.0064122952223407
"Vampyressa_nymphaea" -0.00436480540245009 0.278482171684284 1.83884909073726 1.00127274884958 2.05907829467772 1.48058768453681 2.34502433653008 "F" 1.1745070030189 -4.10474533038779 -3.28629267406443 1.72548168953412 -0.419633029843008 0.448929063644697 0.242025309291127 0.318648217094414 -0.0187071252288596 0.00640933310292625
"Vampyressa_bidens" -0.00436480540245009 0.278482171684284 1.07591176148278 1.00127274884958 2.05907829467772 1.48058768453681 2.34502433653008 "F" 1.1745070030189 -4.10474533038779 -3.28629267406443 1.72548168953412 -0.419633029843008 0.448929063644697 0.242025309291127 0.318648217094414 -0.018707125228859 0.00640933310292652
"Chiroderma_villosum" -0.00436480540245009 0.165715901113119 1.37675939540488 0.998820595515791 2.0851478121269 1.42477751227101 2.38485378581448 "F" 1.17475525379905 -4.1062631219162 -3.28867764523932 1.72697784700762 -0.420128591842103 0.449504761213308 0.242412228617217 0.319390719452841 -0.018758854846228 0.00642934988131272
"Chiroderma_doriae" 0 0.285978495880782 1.29885307640971 1.06438410230843 2.02714566577434 1.39014188301496 2.48932247494802 "F" 1.17477165258069 -4.10636337735735 -3.28883516045634 1.72707665550273 -0.420161315757722 0.449542775391318 0.242437774539273 0.319439729305163 -0.0187622687883942 0.00643067073482574
"Chiroderma_trinitatum" -0.00877392430750515 0.261896096227664 1.14332712999205 0.971315619222865 2.04138327053392 1.40065604181443 2.37883753218566 "F" 1.17477165258069 -4.10636337735735 -3.28883516045634 1.72707665550273 -0.42016131575772 0.449542775391318 0.242437774539271 0.319439729305163 -0.0187622687883942 0.00643067073482588
"Chiroderma_salvini" -0.00436480540245009 0.277459121235337 1.41995574848976 1.00284305111817 2.05564489674936 1.42394693532091 2.37132315577466 "F" 1.17468575778067 -4.10583824228188 -3.28801006713212 1.72655907038516 -0.41998989312782 0.449343637700724 0.242303947169748 0.31918296033364 -0.0187443818274028 0.00642374999510105
"Enchisthenes_hartii" -0.00436480540245009 0.0514602875702152 1.23019337886905 0.919358271334543 2.0704283376948 1.69489603885891 2.46786492165172 "F" 1.17369015649241 -4.0997515130866 -3.27844686749008 1.72056009912748 -0.418003104820672 0.447035651893898 0.240752943876258 0.316207308463226 -0.0185371011128107 0.00634355257298211
"Ectophylla_alba" -0.00217691925427455 0.301029995663981 0.744292983122676 1.02223697016726 2.06058024548681 1.39759243403812 2.43127516078029 "F" 1.17449056353526 -4.10464608724635 -3.28614121619794 1.72538779694373 -0.419602756994106 0.448894206574672 0.242002535787341 0.318607432458173 -0.0187044055260157 0.00640831963497041
"Ardops_nichollsi" -0.00217691925427455 0.301029995663981 1.28397928423848 1.00138176120403 2.04295631610766 1.36904163134481 2.41566557192047 "F" 1.1747728222654 -4.10637189768776 -3.28885339878391 1.72708930899098 -0.420166400809549 0.449549019268479 0.24244267812284 0.319452298905028 -0.018763276414223 0.00643110283165889
"Phyllops_falcatus" -0.00877392430750515 0.231793096661266 1.03422726077055 0.971345014161154 2.03684951660068 1.35615741902232 2.38523607454934 "F" 1.17483898340752 -4.10677641005547 -3.28948905117162 1.72748807738067 -0.420298486878936 0.449702466324947 0.24254581190894 0.319650231874495 -0.0187770670563545 0.00643643938205274
"Stenoderma_rufum" -0.00217691925427455 0.249854896401104 1.32428245529769 1.00107421551835 2.039902583382 1.32318089902668 2.40091655855564 "F" 1.17483898340752 -4.10677641005547 -3.28948905117162 1.72748807738067 -0.420298486878936 0.449702466324946 0.242545811908939 0.319650231874496 -0.0187770670563547 0.00643643938205207
"Ametrida_centurio" 0 0.257489176336734 1.05327056668138 1.01865217787237 2.03821277269294 1.27969024718941 2.42203966528791 "F" 1.17486037852146 -4.1069072234159 -3.28969462105695 1.72761704131694 -0.420341205945879 0.449752094562892 0.242579169029851 0.319714256303046 -0.0187815280931242 0.00643816574235976
"Pygoderma_bilabiatum" -0.00436480540245009 0 1.25527250510331 0.973715001255447 2.06778280986729 1.3543035698125 2.38502145930418 "F" 1.17486037852146 -4.1069072234159 -3.28969462105695 1.72761704131694 -0.420341205945878 0.449752094562891 0.24257916902985 0.319714256303045 -0.0187815280931242 0.00643816574235992
"Centurio_senex" -0.00217691925427455 0.231793096661266 1.36342393291718 1.0018347461282 2.03874621072169 1.32941930926574 2.40365385264536 "F" 1.1748442791436 -4.10680879183488 -3.28953994802223 1.72752000985385 -0.420309066227699 0.449714757391752 0.242554074621702 0.319666097208486 -0.0187781727629221 0.00643686735680282
"Artibeus_watsoni" -0.00217691925427455 0.273937296054223 1.09025805293132 0.983133259392227 2.03258340692616 1.28343086457711 2.38694405815895 "F" 1.17508714025966 -4.10829463075212 -3.29187824687088 1.72898777107842 -0.420795872841479 0.450280528250094 0.242934835455242 0.320399067578417 -0.0188293334433991 0.00645669435703154
"Artibeus_toltecus" -0.00436480540245009 0.301029995663981 1.14875685132179 0.950319802097796 2.02896690793217 1.27952555096147 2.37954859513119 "F" 1.17508714025966 -4.10829463075213 -3.29187824687088 1.72898777107842 -0.420795872841478 0.450280528250094 0.242934835455242 0.320399067578416 -0.0188293334433988 0.0064566943570322
"Artibeus_phaeotis" -0.00436480540245009 0.301029995663981 1.06781451116184 0.950319802097796 2.02896690793217 1.27952555096147 2.37954859513119 "F" 1.17508714025966 -4.10829463075213 -3.29187824687088 1.72898777107842 -0.420795872841477 0.450280528250095 0.242934835455241 0.320399067578416 -0.0188293334433981 0.00645669435703203
"Artibeus_gnomus" -0.00436480540245009 0.295520920975175 1.09025805293132 0.949423191831201 2.02896690793217 1.28178108536747 2.38554963338687 "F" 1.17508714025966 -4.10829463075212 -3.29187824687088 1.72898777107842 -0.420795872841478 0.450280528250095 0.242934835455242 0.320399067578416 -0.0188293334433982 0.00645669435703228
"Artibeus_glaucus" -0.00436480540245009 0.295520920975175 1.09708369606652 0.949423191831201 2.02896690793217 1.28178108536747 2.38554963338687 "F" 1.17508714025966 -4.10829463075212 -3.29187824687088 1.72898777107842 -0.420795872841477 0.450280528250095 0.242934835455242 0.320399067578416 -0.0188293334433984 0.00645669435703267
"Artibeus_cinereus" -0.00436480540245009 0.295520920975175 1.10380372095596 0.949423191831201 2.02896690793217 1.28178108536747 2.38554963338687 "F" 1.17508714025966 -4.10829463075212 -3.29187824687088 1.72898777107842 -0.420795872841477 0.450280528250095 0.242934835455241 0.320399067578416 -0.0188293334433976 0.00645669435703154
"Artibeus_aztecus" -0.00436480540245009 0.301029995663981 1.22414443217129 0.950319802097796 2.02896690793217 1.27952555096147 2.37954859513119 "F" 1.17508714025966 -4.10829463075213 -3.29187824687088 1.72898777107842 -0.420795872841476 0.450280528250095 0.242934835455241 0.320399067578416 -0.0188293334433978 0.00645669435703239
"Artibeus_anderseni" -0.00877392430750515 0.292510621018536 0.839478047374198 0.935467710278255 2.02896323766543 1.26919431353754 2.37563790166718 "F" 1.17508714025966 -4.10829463075213 -3.29187824687088 1.72898777107842 -0.420795872841477 0.450280528250094 0.242934835455241 0.320399067578416 -0.0188293334433972 0.00645669435703238
"Artibeus_hirsutus" -0.00877392430750515 0.292510621018536 1.60659630917929 0.935467710278255 2.02896323766543 1.26919431353754 2.37563790166718 "F" 1.17515918131837 -4.1087352021213 -3.29257094751275 1.72942242396483 -0.420939915777111 0.450447892393639 0.243047378792715 0.320615306931168 -0.0188444098394626 0.00646253173363439
"Artibeus_jamaicensis" 0 0.301029995663981 1.66370092538965 1.01911629044707 2.02751269244881 1.17609125905568 2.45995007743384 "F" 1.17520766100863 -4.10903168072068 -3.29303708783505 1.72971491413133 -0.421036845145697 0.450560514626357 0.243123110227604 0.320760812241799 -0.018854554426061 0.00646645952609644
"Artibeus_lituratus" 0 0.301029995663981 1.66370092538965 1.01911629044707 2.02751269244881 1.17609125905568 2.45995007743384 "F" 1.17522800763615 -4.10915610997804 -3.29323271902947 1.72983766643145 -0.421077523834914 0.450607778955971 0.243154892043475 0.320821873472046 -0.0188588115046293 0.00646810775730099
"Artibeus_obscurus" 0 0.301029995663981 1.65944078187032 1.01911629044707 2.02751269244881 1.17609125905568 2.45995007743384 "F" 1.17522800763615 -4.10915610997804 -3.29323271902947 1.72983766643145 -0.421077523834914 0.450607778955971 0.243154892043475 0.320821873472046 -0.0188588115046294 0.00646810775730102
"Artibeus_fraterculus" 0 0.301029995663981 1.65944078187032 1.01911629044707 2.02751269244881 1.17609125905568 2.45995007743384 "F" 1.17518456882254 -4.10889046003399 -3.2928150530116 1.72957559348712 -0.42099067522739 0.450506869817829 0.243087037476365 0.320691504650619 -0.0188497223290037 0.00646458863168239
"Sturnira_bidens" 0 0.301029995663981 1.25647720624168 1.01511519595666 2.06274457233806 1.69172954216115 2.43960376122001 "F" 1.17318121850018 -4.09663598107447 -3.27353743522107 1.71747681420856 -0.416979294886276 0.445845323647589 0.239950918291235 0.314659187252148 -0.0184288678810617 0.00630155123330045
"Sturnira_nana" -0.00877392430750515 0.121111113424513 0.822168079368018 0.876606940309603 2.06192326532471 1.70692257491526 2.45855586103931 "F" 1.17341190551579 -4.09804558101079 -3.27574953939688 1.71886381268137 -0.417438173827285 0.446378207881519 0.240308646514148 0.315343810279082 -0.0184764874198479 0.00631995278146747
"Sturnira_lilium" 0 0.301029995663981 1.30102999566398 1.07918124604762 2.0601877169177 1.94200805302231 2.46116825338738 "F" 1.17384996437501 -4.10072228856645 -3.27995004000154 1.72149752088958 -0.418309501215516 0.447390051468551 0.240987889592912 0.316643692162414 -0.0185668993856462 0.00635488977312338
"Sturnira_erythromos" -0.00217691925427455 0 1.19117145572856 0.940094944154123 2.07334586711614 1.68599942121808 2.48151094965901 "F" 1.17384996437501 -4.10072228856645 -3.27995004000154 1.72149752088958 -0.418309501215516 0.447390051468551 0.240987889592911 0.316643692162413 -0.0185668993856447 0.00635488977312423
"Sturnira_ludovici" -0.00436480540245009 0.301029995663981 1.32221929473392 0.987715974172796 2.06539327904259 1.63375291867236 2.37689491952512 "F" 1.17388404873813 -4.10093055520638 -3.28027686179593 1.72170243606036 -0.418377293465158 0.447468775903563 0.241040735768427 0.316744820798235 -0.0185739331113516 0.00635760769015667
"Sturnira_oporaphilum" -0.00436480540245009 0.301029995663981 1.33233744945303 0.987715974172796 2.06539327904259 1.63375291867236 2.37689491952512 "F" 1.17388404873813 -4.10093055520638 -3.28027686179593 1.72170243606036 -0.418377293465159 0.447468775903563 0.241040735768427 0.316744820798235 -0.0185739331113506 0.00635760769015697
"Sturnira_bogotensis" -0.00436480540245009 0.176091259055681 1.32221929473392 0.950980981176314 2.06060872933417 1.68357574484202 2.4583804686984 "F" 1.17388952090257 -4.10096399155247 -3.28032933036375 1.72173533318843 -0.418388176607745 0.447481413972631 0.24104921926854 0.316761054341908 -0.0185750621566169 0.00635804395601835
"Sturnira_magna" -0.00877392430750515 0.168655753369547 1.63447727016073 0.907344074296632 2.05764529672197 1.70960278009029 2.46929097017048 "F" 1.17388952090257 -4.10096399155247 -3.28032933036375 1.72173533318843 -0.418388176607745 0.447481413972631 0.24104921926854 0.316761054341908 -0.018575062156617 0.006358043956018
"Sturnira_mordax" -0.00436480540245009 0.211791206574347 1.07151380509509 0.957084054242503 2.06568382103347 1.66411121938262 2.40610869047995 "F" 1.17387892170501 -4.10089922805587 -3.28022770423998 1.72167161520494 -0.41836709742994 0.447456935824571 0.241032788110169 0.31672961340048 -0.0185728754672761 0.00635719902424742
"Sturnira_tildae" -0.00436480540245009 0 1.35111960973767 0.940573530270065 2.06968881284982 1.67258463240298 2.45437942753842 "F" 1.17386842721062 -4.10083510410457 -3.28012708092658 1.72160852577951 -0.418346226053479 0.447432698933497 0.241016518789086 0.316698481654736 -0.0185707102624286 0.00635636238774937
"Sturnira_aratathomasi" -0.00436480540245009 0.0840620618687793 1.69609415999522 0.932565040983412 2.06641370996669 1.71018336070467 2.46885663120096 "F" 1.17366340857826 -4.09958237406388 -3.27816124183312 1.72037595819386 -0.417938455416299 0.446959171415911 0.240698649551073 0.316090196248155 -0.0185284027322503 0.00634001427534903
"Lonchophylla_robusta" -0.00877392430750515 0.231328730597404 1.13735411137073 0.882066960384633 2.04511916177873 1.64332503404945 2.3890762548712 "F" 1.16943152271858 -4.07370542809702 -3.23748760916165 1.69485728063719 -0.409483880080402 0.437136613499795 0.234095307437572 0.303410728360515 -0.0176447213541292 0.00599797503682279
"Lonchophylla_thomasi" -0.00436480540245009 0.209245272681568 0.850646235183066 0.919279313717222 2.04408141963285 1.64690428342247 2.38819106379132 "F" 1.16950366600636 -4.0741450262871 -3.23817313301181 1.69528602341971 -0.409624929487448 0.437300110841661 0.234204435863759 0.303616787441769 -0.0176589379629025 0.00600343175854542
"Lionycteris_spurrelli" -0.00877392430750515 0.232578117963487 0.946943270697825 0.881860240646265 2.04619340384711 1.64605659809884 2.39668857317682 "F" 1.16950366600636 -4.0741450262871 -3.23817313301181 1.69528602341971 -0.409624929487448 0.437300110841661 0.234204435863759 0.303616787441769 -0.0176589379629023 0.00600343175854586
"Lonchophylla_mordax" -0.00877392430750515 0.231328730597404 1.3336487565147 0.882066960384633 2.04511916177873 1.64332503404945 2.3890762548712 "F" 1.1693844289491 -4.07341846241075 -3.23704009028698 1.694577388015 -0.409391797208585 0.437029874660788 0.234024061070609 0.303276189808354 -0.017635438769412 0.00599441200711433
"Platalina_genovensium" -0.00877392430750515 0.231328730597404 1.2145789535705 0.882066960384633 2.04511916177873 1.64332503404945 2.3890762548712 "F" 1.16926681521528 -4.07270177665914 -3.23592240474749 1.69387834566505 -0.409161812352271 0.436763283615654 0.233846112618156 0.302940144622372 -0.0176122524719822 0.00598551197810398
"Vampyrum_spectrum" 0 0.0158231198785191 2.23454259131153 0.694970612936306 2.09232539633612 1.80036303719455 2.46494475466124 "F" 1.16758187768606 -4.06239923039183 -3.21973024655067 1.68371972680827 -0.405796421902478 0.432853452853089 0.231217866412687 0.297894261790665 -0.0172606139661849 0.00584941460516085
"Chrotopterus_auritus" -0.00217691925427455 0 1.92623952104586 1.26350471613717 2.18481914570807 2.43768715753786 2.73868148366202 "F" 1.16758187768606 -4.06239923039183 -3.21973024655067 1.68371972680827 -0.405796421902478 0.432853452853089 0.231217866412687 0.297894261790665 -0.0172606139661848 0.00584941460516073
"Lophostoma_brasiliense" -0.00877392430750515 0.104416403831163 0.989449817666692 0.818726564614986 2.05892215003571 1.79122078386715 2.45973488901667 "F" 1.16860141324354 -4.06860879698842 -3.22940328110715 1.68976682476126 -0.407783837779718 0.435156405858189 0.232753386857538 0.300786211854105 -0.0174598126537775 0.0059257655229827
"Lophostoma_carrikeri" -0.00401938560577999 0.301029995663981 1.34927752746796 0.886665121360974 2.06079680473094 1.72935741174399 2.34255003029519 "F" 1.16860141324356 -4.06860879698854 -3.22940328110732 1.68976682476135 -0.407783837779755 0.435156405858222 0.23275338685756 0.300786211854156 -0.0174598126537894 0.00592576552297544
"Lophostoma_evotis" 0 0 1.31344537042641 0.985231936436816 2.09244868296758 1.54763895598835 2.3933836519338 "F" 1.16866642829948 -4.06900475060755 -3.23001999207658 1.69015233906637 -0.407910522955014 0.43530319836232 0.23285124964095 0.300970467767563 -0.0174725019960386 0.00593062850647864
"Lophostoma_silvicolum" -0.00436480540245009 0.301029995663981 1.50906804501716 0.966902433510398 2.06821667840557 1.53241457016708 2.35914607438622 "F" 1.16866642829948 -4.06900475060755 -3.23001999207658 1.69015233906637 -0.407910522955013 0.43530319836232 0.23285124964095 0.300970467767564 -0.0174725019960393 0.00593062850647851
"Phyllostomus_elongatus" -0.00656376950238827 0.0403930889450725 1.55144999797288 0.743037671642861 2.0851478121269 1.77514691257861 2.47481152071441 "F" 1.16853960628293 -4.06823226933779 -3.2288164349158 1.68939988204656 -0.407663184492298 0.435016576027583 0.232660110630112 0.300610350711168 -0.0174476915758782 0.00592111720665114
"Phyllostomus_hastatus" 0 0 1.91698004732038 1.23741805604624 2.07918124604762 1.86225067459793 2.59870349341905 "F" 1.16853960628293 -4.06823226933779 -3.2288164349158 1.68939988204656 -0.4076631844923 0.435016576027584 0.232660110630113 0.300610350711168 -0.0174476915758782 0.00592111720665122
"Tonatia_bidens" -0.00877392430750515 0.0736988794738933 1.4401216031878 0.81405609224658 2.05955695289559 1.78557527091059 2.45838478117474 "F" 1.16855528149629 -4.06832773186665 -3.22896511259349 1.68949282037276 -0.407693723750862 0.435051961872252 0.232683700274523 0.300654760082432 -0.0174507497493753 0.00592228913469671
"Tonatia_saurophila" -0.00877392430750515 0.0736988794738933 1.4401216031878 0.81405609224658 2.05955695289559 1.78557527091059 2.45838478117474 "F" 1.16855528149629 -4.06832773186665 -3.22896511259349 1.68949282037276 -0.407693723750861 0.435051961872252 0.232683700274521 0.300654760082431 -0.0174507497493751 0.0059222891346966
"Phyllostomus_discolor" 0 0.096615982006807 1.60260252042026 0.954242509439325 2.02118929906994 1.81366010903481 2.49395034919002 "F" 1.16853551670059 -4.06820737184472 -3.22877768707918 1.68937566790699 -0.407655232982888 0.435007364553414 0.232653973920575 0.300598815421315 -0.0174468979366607 0.00592081330103376
"Phylloderma_stenops" -0.00877392430750515 0.0751795048284477 1.74678983215261 0.81342006599251 2.05310776536706 1.80922854979801 2.47408487328576 "F" 1.16843422589065 -4.06759049894857 -3.22781691057202 1.68877507949552 -0.407457875872261 0.434778684759665 0.232501522357974 0.300311794601125 -0.0174271319872054 0.00591323851640454
"Mimon_crenulatum" -0.00217691925427455 0 1.14332712999205 1.30102999566398 2.13627732117196 2.43768715753786 2.73868148366202 "F" 1.16843422589065 -4.06759049894858 -3.22781691057202 1.68877507949552 -0.407457875872261 0.434778684759664 0.232501522357974 0.300311794601125 -0.0174271319872057 0.00591323851640442
"Macrophyllum_macrophyllum" 0 0.0843714652747287 0.904174368284164 0.312471038711536 2.05317831719969 1.7965747027047 2.48022518394988 "F" 1.16808736850772 -4.06547749901138 -3.22452383021223 1.68671603106975 -0.406780880295209 0.433994100624825 0.23197817635188 0.299325202469227 -0.0173591366355028 0.00588716442337622
"Mimon_cozumelae" -0.00436480540245009 0 1.41821840278397 0.730846142440333 2.07356867619766 1.7675594091119 2.44976834088738 "F" 1.16808736850774 -4.0654774990115 -3.2245238302124 1.68671603106984 -0.406780880295244 0.433994100624859 0.2319781763519 0.299325202469274 -0.0173591366355132 0.00588716442338348
"Trachops_cirrhosus" 0 0.0179732131293796 1.56702636615906 0.550776386269779 2.08477917804282 1.8022287014282 2.46624048403805 "F" 1.16792804829675 -4.0645075421811 -3.22301425424967 1.68577266396115 -0.406471088172912 0.433635217676857 0.231739082661478 0.298875753235118 -0.0173282133024406 0.00587532281634234
"Mimon_bennettii" 0 0 1.11058971029925 0.709997865829223 2.09743815074102 1.7802765349048 2.45926419836607 "F" 1.1678790766031 -4.06420939309827 -3.22255021857777 1.68548267383616 -0.406375855417221 0.433524892871936 0.231665580169953 0.298737572969148 -0.0173187057142876 0.00587168190531433
"Phyllonycteris_aphylla" -0.00436480540245009 0.127563152087373 1.15075643986031 0.955236878935047 2.08739855885225 1.51716900349632 2.37829771722358 "F" 1.16880554705402 -4.06984806379829 -3.23131923130869 1.69096086591027 -0.408173482436821 0.435606845064935 0.233051446359201 0.301337029989177 -0.0174972915361505 0.00593997848810973
"Phyllonycteris_poeyi" -0.00436480540245009 0.127563152087373 1.19284611518884 0.955236878935047 2.08739855885225 1.51716900349632 2.37829771722358 "F" 1.16880554705402 -4.06984806379829 -3.23131923130869 1.69096086591027 -0.40817348243682 0.435606845064935 0.2330514463592 0.301337029989177 -0.0174972915361497 0.0059399784881104
